x,y,u,v,p,
20.1125,0,0,0,0.0306687,
20.1375,0,0,0,0.0300632,
20.1625,0,0,0,0.0294579,
20.1875,0,0,0,0.0288529,
20.2125,0,0,0,0.0282481,
20.2375,0,0,0,0.0276435,
20.2625,0,0,0,0.0270391,
20.2875,0,0,0,0.026435,
20.3125,0,0,0,0.025831,
20.3375,0,0,0,0.0252272,
20.3625,0,0,0,0.0246236,
20.3875,0,0,0,0.0240202,
20.4125,0,0,0,0.023417,
20.4375,0,0,0,0.0228139,
20.4625,0,0,0,0.022211,
20.4875,0,0,0,0.0216082,
20.5125,0,0,0,0.0210055,
20.5375,0,0,0,0.020403,
20.5625,0,0,0,0.0198005,
20.5875,0,0,0,0.0191982,
20.6125,0,0,0,0.0185959,
20.6375,0,0,0,0.0179938,
20.6625,0,0,0,0.0173916,
20.6875,0,0,0,0.0167896,
20.7125,0,0,0,0.0161875,
20.7375,0,0,0,0.0155855,
20.7625,0,0,0,0.0149835,
20.7875,0,0,0,0.0143814,
20.8125,0,0,0,0.0137794,
20.8375,0,0,0,0.0131773,
20.8625,0,0,0,0.0125751,
20.8875,0,0,0,0.0119728,
20.9125,0,0,0,0.0113704,
20.9375,0,0,0,0.0107679,
20.9625,0,0,0,0.0101653,
20.9875,0,0,0,0.00956246,
21.0125,0,0,0,0.00895947,
21.0375,0,0,0,0.00835626,
21.0625,0,0,0,0.00775282,
21.0875,0,0,0,0.00714912,
21.1125,0,0,0,0.00654513,
21.1375,0,0,0,0.00594085,
21.1625,0,0,0,0.00533622,
21.1875,0,0,0,0.00473124,
21.2125,0,0,0,0.00412587,
21.2375,0,0,0,0.00352009,
21.2625,0,0,0,0.00291387,
21.2875,0,0,0,0.00230717,
21.3125,0,0,0,0.00169997,
21.3375,0,0,0,0.00109225,
21.3625,0,0,0,0.000483958,
21.3875,0,0,0,-0.00012492,
21.4125,0,0,0,-0.00073442,
21.4375,0,0,0,-0.00134457,
21.4625,0,0,0,-0.00195541,
21.4875,0,0,0,-0.00256696,
21.5125,0,0,0,-0.00317925,
21.5375,0,0,0,-0.00379231,
21.5625,0,0,0,-0.00440618,
21.5875,0,0,0,-0.00502088,
21.6125,0,0,0,-0.00563644,
21.6375,0,0,0,-0.00625289,
21.6625,0,0,0,-0.00687023,
21.6875,0,0,0,-0.00748851,
21.7125,0,0,0,-0.00810772,
21.7375,0,0,0,-0.00872788,
21.7625,0,0,0,-0.00934899,
21.7875,0,0,0,-0.00997102,
21.8125,0,0,0,-0.010594,
21.8375,0,0,0,-0.0112177,
21.8625,0,0,0,-0.0118423,
21.8875,0,0,0,-0.0124675,
21.9125,0,0,0,-0.0130932,
21.9375,0,0,0,-0.0137192,
21.9625,0,0,0,-0.0143452,
21.9875,0,0,0,-0.0149713,
22,0,0,0,-0.0149713,
0,0.0125,0.0182369,0,2.21794,
0.0125,0.0125,0.0182337,3.1627e-06,2.21794,
0.0375,0.0125,0.0182318,-1.16749e-06,2.21758,
0.0625,0.0125,0.018247,-1.412e-05,2.21727,
0.0875,0.0125,0.0182912,-3.00858e-05,2.21701,
0.1125,0.0125,0.0183679,-4.65798e-05,2.21675,
0.1375,0.0125,0.0184772,-6.27492e-05,2.21649,
0.1625,0.0125,0.0186184,-7.83723e-05,2.21621,
0.1875,0.0125,0.0187902,-9.34491e-05,2.2159,
0.2125,0.0125,0.0189917,-0.000108049,2.21554,
0.2375,0.0125,0.019222,-0.000122258,2.21514,
0.2625,0.0125,0.0194804,-0.000136155,2.21468,
0.2875,0.0125,0.0197664,-0.000149814,2.21415,
0.3125,0.0125,0.0200795,-0.000163296,2.21355,
0.3375,0.0125,0.0204194,-0.000176653,2.21287,
0.3625,0.0125,0.020786,-0.000189927,2.21211,
0.3875,0.0125,0.0211791,-0.000203155,2.21126,
0.4125,0.0125,0.0215986,-0.000216365,2.21031,
0.4375,0.0125,0.0220446,-0.00022958,2.20927,
0.4625,0.0125,0.022517,-0.000242819,2.20812,
0.4875,0.0125,0.0230159,-0.000256094,2.20686,
0.5125,0.0125,0.0235414,-0.000269413,2.20548,
0.5375,0.0125,0.0240936,-0.000282782,2.20397,
0.5625,0.0125,0.0246726,-0.000296201,2.20234,
0.5875,0.0125,0.0252784,-0.000309666,2.20056,
0.6125,0.0125,0.0259113,-0.000323171,2.19865,
0.6375,0.0125,0.0265711,-0.000336705,2.19659,
0.6625,0.0125,0.0272581,-0.000350255,2.19437,
0.6875,0.0125,0.0279722,-0.000363803,2.19199,
0.7125,0.0125,0.0287133,-0.000377329,2.18943,
0.7375,0.0125,0.0294814,-0.000390809,2.18671,
0.7625,0.0125,0.0302764,-0.000404216,2.1838,
0.7875,0.0125,0.0310982,-0.000417519,2.1807,
0.8125,0.0125,0.0319464,-0.000430687,2.1774,
0.8375,0.0125,0.0328208,-0.000443682,2.1739,
0.8625,0.0125,0.0337209,-0.000456466,2.17019,
0.8875,0.0125,0.0346464,-0.000468998,2.16626,
0.9125,0.0125,0.0355966,-0.000481235,2.16211,
0.9375,0.0125,0.036571,-0.00049313,2.15772,
0.9625,0.0125,0.0375687,-0.000504637,2.1531,
0.9875,0.0125,0.0385891,-0.000515706,2.14824,
1.0125,0.0125,0.0396311,-0.000526287,2.14313,
1.0375,0.0125,0.0406937,-0.000536329,2.13777,
1.0625,0.0125,0.0417758,-0.000545781,2.13215,
1.0875,0.0125,0.0428762,-0.000554591,2.12626,
1.1125,0.0125,0.0439935,-0.000562709,2.12011,
1.1375,0.0125,0.0451263,-0.000570084,2.11368,
1.1625,0.0125,0.046273,-0.000576668,2.10698,
1.1875,0.0125,0.0474321,-0.000582415,2.10001,
1.2125,0.0125,0.0486018,-0.00058728,2.09275,
1.2375,0.0125,0.0497803,-0.000591221,2.08522,
1.2625,0.0125,0.0509657,-0.000594202,2.07741,
1.2875,0.0125,0.0521561,-0.000596188,2.06931,
1.3125,0.0125,0.0533494,-0.00059715,2.06094,
1.3375,0.0125,0.0545437,-0.000597062,2.05229,
1.3625,0.0125,0.0557366,-0.000595906,2.04337,
1.3875,0.0125,0.0569262,-0.000593665,2.03418,
1.4125,0.0125,0.0581102,-0.000590333,2.02472,
1.4375,0.0125,0.0592864,-0.000585906,2.015,
1.4625,0.0125,0.0604527,-0.000580388,2.00502,
1.4875,0.0125,0.0616069,-0.000573788,1.9948,
1.5125,0.0125,0.0627468,-0.000566121,1.98433,
1.5375,0.0125,0.0638703,-0.00055741,1.97364,
1.5625,0.0125,0.0649754,-0.000547682,1.96271,
1.5875,0.0125,0.0660601,-0.000536971,1.95158,
1.6125,0.0125,0.0671224,-0.000525316,1.94024,
1.6375,0.0125,0.0681605,-0.00051276,1.92871,
1.6625,0.0125,0.0691726,-0.000499354,1.917,
1.6875,0.0125,0.0701571,-0.00048515,1.90512,
1.7125,0.0125,0.0711124,-0.000470205,1.89308,
1.7375,0.0125,0.0720372,-0.000454582,1.8809,
1.7625,0.0125,0.0729301,-0.000438342,1.86859,
1.7875,0.0125,0.07379,-0.000421553,1.85616,
1.8125,0.0125,0.0746159,-0.000404283,1.84363,
1.8375,0.0125,0.0754068,-0.000386599,1.831,
1.8625,0.0125,0.0761619,-0.000368573,1.81831,
1.8875,0.0125,0.0768808,-0.000350273,1.80554,
1.9125,0.0125,0.0775628,-0.00033177,1.79273,
1.9375,0.0125,0.0782077,-0.000313132,1.77988,
1.9625,0.0125,0.0788153,-0.000294425,1.76701,
1.9875,0.0125,0.0793854,-0.000275716,1.75413,
2.0125,0.0125,0.0799182,-0.000257068,1.74125,
2.0375,0.0125,0.0804138,-0.000238541,1.72839,
2.0625,0.0125,0.0808725,-0.000220192,1.71555,
2.0875,0.0125,0.0812948,-0.000202078,1.70275,
2.1125,0.0125,0.0816811,-0.000184247,1.69,
2.1375,0.0125,0.0820321,-0.000166749,1.6773,
2.1625,0.0125,0.0823485,-0.000149627,1.66468,
2.1875,0.0125,0.0826311,-0.000132921,1.65213,
2.2125,0.0125,0.0828806,-0.000116668,1.63967,
2.2375,0.0125,0.0830982,-0.000100899,1.6273,
2.2625,0.0125,0.0832848,-8.56444e-05,1.61504,
2.2875,0.0125,0.0834413,-7.09273e-05,1.60288,
2.3125,0.0125,0.083569,-5.67689e-05,1.59084,
2.3375,0.0125,0.083669,-4.31865e-05,1.57893,
2.3625,0.0125,0.0837424,-3.01934e-05,1.56713,
2.3875,0.0125,0.0837904,-1.77997e-05,1.55547,
2.4125,0.0125,0.0838142,-6.01194e-06,1.54394,
2.4375,0.0125,0.083815,5.16647e-06,1.53255,
2.4625,0.0125,0.0837941,1.57349e-05,1.5213,
2.4875,0.0125,0.0837527,2.5696e-05,1.5102,
2.5125,0.0125,0.0836919,3.50549e-05,1.49924,
2.5375,0.0125,0.0836131,4.38196e-05,1.48843,
2.5625,0.0125,0.0835172,5.20003e-05,1.47776,
2.5875,0.0125,0.0834056,5.96093e-05,1.46725,
2.6125,0.0125,0.0832794,6.66613e-05,1.45688,
2.6375,0.0125,0.0831395,7.31725e-05,1.44666,
2.6625,0.0125,0.0829872,7.9161e-05,1.43659,
2.6875,0.0125,0.0828234,8.46464e-05,1.42667,
2.7125,0.0125,0.0826491,8.96496e-05,1.41689,
2.7375,0.0125,0.0824652,9.4193e-05,1.40726,
2.7625,0.0125,0.0822727,9.82996e-05,1.39778,
2.7875,0.0125,0.0820725,0.000101994,1.38843,
2.8125,0.0125,0.0818652,0.0001053,1.37923,
2.8375,0.0125,0.0816516,0.000108245,1.37016,
2.8625,0.0125,0.0814325,0.000110853,1.36123,
2.8875,0.0125,0.0812085,0.000113151,1.35244,
2.9125,0.0125,0.0809802,0.000115166,1.34377,
2.9375,0.0125,0.0807481,0.000116924,1.33524,
2.9625,0.0125,0.0805127,0.000118452,1.32683,
2.9875,0.0125,0.0802745,0.000119774,1.31855,
3.0125,0.0125,0.0800338,0.000120919,1.31038,
3.0375,0.0125,0.079791,0.000121909,1.30234,
3.0625,0.0125,0.0795463,0.000122771,1.29441,
3.0875,0.0125,0.0793,0.000123527,1.2866,
3.1125,0.0125,0.0790523,0.000124201,1.2789,
3.1375,0.0125,0.0788033,0.000124815,1.27132,
3.1625,0.0125,0.0785531,0.00012539,1.26384,
3.1875,0.0125,0.0783017,0.000125944,1.25646,
3.2125,0.0125,0.0780493,0.000126497,1.24919,
3.2375,0.0125,0.0777957,0.000127065,1.24203,
3.2625,0.0125,0.077541,0.000127664,1.23496,
3.2875,0.0125,0.077285,0.000128306,1.22799,
3.3125,0.0125,0.0770277,0.000129005,1.22113,
3.3375,0.0125,0.0767689,0.00012977,1.21436,
3.3625,0.0125,0.0765085,0.00013061,1.20768,
3.3875,0.0125,0.0762464,0.000131532,1.2011,
3.4125,0.0125,0.0759823,0.000132539,1.19462,
3.4375,0.0125,0.0757162,0.000133636,1.18823,
3.4625,0.0125,0.0754477,0.000134822,1.18193,
3.4875,0.0125,0.0751768,0.000136096,1.17572,
3.5125,0.0125,0.0749032,0.000137456,1.1696,
3.5375,0.0125,0.0746269,0.000138896,1.16358,
3.5625,0.0125,0.0743476,0.000140409,1.15765,
3.5875,0.0125,0.0740652,0.000141987,1.15181,
3.6125,0.0125,0.0737796,0.000143618,1.14606,
3.6375,0.0125,0.0734907,0.00014529,1.1404,
3.6625,0.0125,0.0731984,0.000146988,1.13484,
3.6875,0.0125,0.0729027,0.000148696,1.12936,
3.7125,0.0125,0.0726036,0.000150398,1.12398,
3.7375,0.0125,0.0723011,0.000152073,1.11869,
3.7625,0.0125,0.0719954,0.000153701,1.11348,
3.7875,0.0125,0.0716864,0.000155259,1.10837,
3.8125,0.0125,0.0713744,0.000156725,1.10335,
3.8375,0.0125,0.0710596,0.000158075,1.09842,
3.8625,0.0125,0.0707423,0.000159281,1.09358,
3.8875,0.0125,0.0704227,0.000160318,1.08883,
3.9125,0.0125,0.0701012,0.000161159,1.08417,
3.9375,0.0125,0.0697783,0.000161774,1.0796,
3.9625,0.0125,0.0694543,0.000162135,1.07511,
3.9875,0.0125,0.06913,0.000162212,1.07072,
4.0125,0.0125,0.0688058,0.000161975,1.0664,
4.0375,0.0125,0.0684824,0.000161392,1.06217,
4.0625,0.0125,0.0681606,0.000160433,1.05802,
4.0875,0.0125,0.0678411,0.000159067,1.05394,
4.1125,0.0125,0.0675248,0.000157261,1.04995,
4.1375,0.0125,0.0672126,0.000154982,1.04603,
4.1625,0.0125,0.0669054,0.0001522,1.04218,
4.1875,0.0125,0.0666043,0.000148882,1.03839,
4.2125,0.0125,0.0663104,0.000144995,1.03467,
4.2375,0.0125,0.0660249,0.000140507,1.03101,
4.2625,0.0125,0.065749,0.000135386,1.02741,
4.2875,0.0125,0.065484,0.0001296,1.02386,
4.3125,0.0125,0.0652313,0.000123117,1.02035,
4.3375,0.0125,0.0649923,0.000115905,1.01688,
4.3625,0.0125,0.0647685,0.000107934,1.01345,
4.3875,0.0125,0.0645613,9.91724e-05,1.01004,
4.4125,0.0125,0.0643726,8.95909e-05,1.00666,
4.4375,0.0125,0.0642038,7.91601e-05,1.00329,
4.4625,0.0125,0.0640568,6.7852e-05,0.999924,
4.4875,0.0125,0.0639333,5.56398e-05,0.996557,
4.5125,0.0125,0.0638352,4.2498e-05,0.99318,
4.5375,0.0125,0.0637643,2.84031e-05,0.989783,
4.5625,0.0125,0.0637226,1.33338e-05,0.986356,
4.5875,0.0125,0.0637119,-2.72871e-06,0.982889,
4.6125,0.0125,0.0637345,-1.98002e-05,0.979371,
4.6375,0.0125,0.0637922,-3.7893e-05,0.975791,
4.6625,0.0125,0.0638871,-5.70148e-05,0.972136,
4.6875,0.0125,0.0640213,-7.71685e-05,0.968395,
4.7125,0.0125,0.0641968,-9.83514e-05,0.964554,
4.7375,0.0125,0.0644157,-0.000120554,0.960599,
4.7625,0.0125,0.06468,-0.000143759,0.956516,
4.7875,0.0125,0.0649917,-0.000167941,0.952291,
4.8125,0.0125,0.0653527,-0.000193066,0.947906,
4.8375,0.0125,0.0657649,-0.000219087,0.943347,
4.8625,0.0125,0.0662299,-0.000245946,0.938597,
4.8875,0.0125,0.0667494,-0.000273574,0.933638,
4.9125,0.0125,0.0673249,-0.000301885,0.928454,
4.9375,0.0125,0.0679575,-0.000330782,0.923025,
4.9625,0.0125,0.0686485,-0.000360147,0.917334,
4.9875,0.0125,0.0693985,-0.000389851,0.911362,
5.0125,0.0125,0.0702081,-0.000419745,0.90509,
5.0375,0.0125,0.0710775,-0.000449663,0.8985,
5.0625,0.0125,0.0720066,-0.000479424,0.891572,
5.0875,0.0125,0.0729948,-0.000508829,0.884289,
5.1125,0.0125,0.0740413,-0.000537665,0.876632,
5.1375,0.0125,0.0751447,-0.000565706,0.868584,
5.1625,0.0125,0.0763031,-0.000592714,0.860129,
5.1875,0.0125,0.0775143,-0.000618443,0.851251,
5.2125,0.0125,0.0787753,-0.00064264,0.841936,
5.2375,0.0125,0.080083,-0.000665052,0.83217,
5.2625,0.0125,0.0814335,-0.000685428,0.821944,
5.2875,0.0125,0.0828225,-0.000703523,0.811248,
5.3125,0.0125,0.0842451,-0.000719105,0.800076,
5.3375,0.0125,0.0856961,-0.000731957,0.788423,
5.3625,0.0125,0.08717,-0.000741884,0.776287,
5.3875,0.0125,0.0886606,-0.000748715,0.76367,
5.4125,0.0125,0.0901616,-0.000752311,0.750575,
5.4375,0.0125,0.0916665,-0.000752565,0.73701,
5.4625,0.0125,0.0931685,-0.000749405,0.722984,
5.4875,0.0125,0.0946607,-0.0007428,0.70851,
5.5125,0.0125,0.0961362,-0.000732757,0.693605,
5.5375,0.0125,0.0975883,-0.000719322,0.678288,
5.5625,0.0125,0.0990102,-0.00070258,0.662581,
5.5875,0.0125,0.100395,-0.000682653,0.646508,
5.6125,0.0125,0.101738,-0.000659699,0.630096,
5.6375,0.0125,0.103031,-0.000633904,0.613375,
5.6625,0.0125,0.104271,-0.000605482,0.596375,
5.6875,0.0125,0.105451,-0.000574669,0.579129,
5.7125,0.0125,0.106567,-0.000541717,0.561672,
5.7375,0.0125,0.107616,-0.000506892,0.544039,
5.7625,0.0125,0.108593,-0.000470463,0.526264,
5.7875,0.0125,0.109496,-0.000432705,0.508385,
5.8125,0.0125,0.110323,-0.000393888,0.490437,
5.8375,0.0125,0.111071,-0.000354274,0.472456,
5.8625,0.0125,0.11174,-0.000314118,0.454478,
5.8875,0.0125,0.112327,-0.000273658,0.436537,
5.9125,0.0125,0.112834,-0.000233117,0.418666,
5.9375,0.0125,0.11326,-0.000192703,0.400898,
5.9625,0.0125,0.113605,-0.000152602,0.383265,
5.9875,0.0125,0.113871,-0.000112984,0.365794,
6.0125,0.0125,0.114058,-7.39966e-05,0.348516,
6.0375,0.0125,0.114168,-3.5771e-05,0.331455,
6.0625,0.0125,0.114202,1.5804e-06,0.314638,
6.0875,0.0125,0.114162,3.79602e-05,0.298086,
6.1125,0.0125,0.114051,7.32872e-05,0.281821,
6.1375,0.0125,0.11387,0.000107496,0.265862,
6.1625,0.0125,0.113622,0.000140531,0.250228,
6.1875,0.0125,0.113309,0.000172351,0.234934,
6.2125,0.0125,0.112934,0.000202922,0.219996,
6.2375,0.0125,0.112499,0.000232218,0.205425,
6.2625,0.0125,0.112006,0.000260221,0.191233,
6.2875,0.0125,0.111459,0.000286916,0.177431,
6.3125,0.0125,0.11086,0.000312295,0.164026,
6.3375,0.0125,0.110211,0.000336354,0.151025,
6.3625,0.0125,0.109516,0.000359092,0.138435,
6.3875,0.0125,0.108776,0.000380511,0.12626,
6.4125,0.0125,0.107995,0.000400615,0.114502,
6.4375,0.0125,0.107175,0.000419412,0.103164,
6.4625,0.0125,0.106319,0.00043691,0.092247,
6.4875,0.0125,0.105429,0.000453124,0.0817505,
6.5125,0.0125,0.104508,0.000468068,0.0716735,
6.5375,0.0125,0.103558,0.000481761,0.0620139,
6.5625,0.0125,0.102582,0.000494223,0.0527685,
6.5875,0.0125,0.101582,0.000505481,0.0439335,
6.6125,0.0125,0.100561,0.00051556,0.0355044,
6.6375,0.0125,0.0995211,0.000524494,0.0274757,
6.6625,0.0125,0.0984643,0.000532315,0.0198414,
6.6875,0.0125,0.0973929,0.000539063,0.0125949,
6.7125,0.0125,0.0963091,0.000544776,0.00572903,
6.7375,0.0125,0.0952148,0.000549499,-0.000763892,
6.7625,0.0125,0.094112,0.000553277,-0.00689194,
6.7875,0.0125,0.0930026,0.000556156,-0.0126636,
6.8125,0.0125,0.0918882,0.000558187,-0.0180875,
6.8375,0.0125,0.0907706,0.000559418,-0.0231727,
6.8625,0.0125,0.0896513,0.000559901,-0.0279285,
6.8875,0.0125,0.0885317,0.000559685,-0.0323641,
6.9125,0.0125,0.0874132,0.00055882,-0.036489,
6.9375,0.0125,0.0862971,0.000557357,-0.0403126,
6.9625,0.0125,0.0851844,0.000555342,-0.0438446,
6.9875,0.0125,0.0840762,0.000552823,-0.0470942,
7.0125,0.0125,0.0829735,0.000549845,-0.0500711,
7.0375,0.0125,0.0818772,0.000546451,-0.0527844,
7.0625,0.0125,0.0807881,0.000542681,-0.0552435,
7.0875,0.0125,0.0797068,0.000538573,-0.0574572,
7.1125,0.0125,0.0786341,0.000534164,-0.0594347,
7.1375,0.0125,0.0775705,0.000529488,-0.0611845,
7.1625,0.0125,0.0765164,0.000524574,-0.0627153,
7.1875,0.0125,0.0754724,0.000519453,-0.0640354,
7.2125,0.0125,0.0744388,0.00051415,-0.0651529,
7.2375,0.0125,0.0734159,0.000508689,-0.0660757,
7.2625,0.0125,0.0724041,0.000503092,-0.0668115,
7.2875,0.0125,0.0714037,0.000497379,-0.0673679,
7.3125,0.0125,0.0704147,0.000491568,-0.067752,
7.3375,0.0125,0.0694375,0.000485674,-0.067971,
7.3625,0.0125,0.0684721,0.000479713,-0.0680316,
7.3875,0.0125,0.0675187,0.000473696,-0.0679405,
7.4125,0.0125,0.0665774,0.000467636,-0.0677041,
7.4375,0.0125,0.0656482,0.000461542,-0.0673285,
7.4625,0.0125,0.0647312,0.000455424,-0.0668199,
7.4875,0.0125,0.0638265,0.000449289,-0.0661839,
7.5125,0.0125,0.0629341,0.000443145,-0.0654262,
7.5375,0.0125,0.0620539,0.000436996,-0.0645523,
7.5625,0.0125,0.0611861,0.00043085,-0.0635673,
7.5875,0.0125,0.0603305,0.000424711,-0.0624765,
7.6125,0.0125,0.0594872,0.000418583,-0.0612846,
7.6375,0.0125,0.0586562,0.000412469,-0.0599964,
7.6625,0.0125,0.0578373,0.000406373,-0.0586165,
7.6875,0.0125,0.0570307,0.000400298,-0.0571494,
7.7125,0.0125,0.0562361,0.000394247,-0.0555993,
7.7375,0.0125,0.0554536,0.000388222,-0.0539705,
7.7625,0.0125,0.0546832,0.000382224,-0.0522669,
7.7875,0.0125,0.0539247,0.000376256,-0.0504923,
7.8125,0.0125,0.0531781,0.00037032,-0.0486507,
7.8375,0.0125,0.0524434,0.000364416,-0.0467455,
7.8625,0.0125,0.0517204,0.000358547,-0.0447803,
7.8875,0.0125,0.0510092,0.000352713,-0.0427585,
7.9125,0.0125,0.0503096,0.000346917,-0.0406834,
7.9375,0.0125,0.0496215,0.000341158,-0.0385582,
7.9625,0.0125,0.0489449,0.000335438,-0.0363859,
7.9875,0.0125,0.0482797,0.000329759,-0.0341695,
8.0125,0.0125,0.0476258,0.00032412,-0.0319119,
8.0375,0.0125,0.0469832,0.000318524,-0.0296158,
8.0625,0.0125,0.0463517,0.00031297,-0.0272839,
8.0875,0.0125,0.0457312,0.000307461,-0.0249189,
8.1125,0.0125,0.0451218,0.000301995,-0.0225231,
8.1375,0.0125,0.0445232,0.000296575,-0.0200991,
8.1625,0.0125,0.0439354,0.000291202,-0.0176492,
8.1875,0.0125,0.0433584,0.000285875,-0.0151755,
8.2125,0.0125,0.0427919,0.000280596,-0.0126804,
8.2375,0.0125,0.0422359,0.000275365,-0.0101659,
8.2625,0.0125,0.0416904,0.000270183,-0.00763394,
8.2875,0.0125,0.0411551,0.000265051,-0.00508657,
8.3125,0.0125,0.0406301,0.000259969,-0.00252565,
8.3375,0.0125,0.0401152,0.000254939,4.70146e-05,
8.3625,0.0125,0.0396103,0.000249959,0.00262967,
8.3875,0.0125,0.0391153,0.000245032,0.00522064,
8.4125,0.0125,0.0386301,0.000240158,0.00781831,
8.4375,0.0125,0.0381546,0.000235337,0.0104211,
8.4625,0.0125,0.0376887,0.000230569,0.0130275,
8.4875,0.0125,0.0372323,0.000225856,0.0156362,
8.5125,0.0125,0.0367853,0.000221197,0.0182456,
8.5375,0.0125,0.0363475,0.000216593,0.0208546,
8.5625,0.0125,0.0359188,0.000212044,0.0234617,
8.5875,0.0125,0.0354992,0.000207551,0.0260658,
8.6125,0.0125,0.0350886,0.000203114,0.0286658,
8.6375,0.0125,0.0346867,0.000198733,0.0312604,
8.6625,0.0125,0.0342936,0.000194408,0.0338486,
8.6875,0.0125,0.033909,0.00019014,0.0364294,
8.7125,0.0125,0.033533,0.000185929,0.0390017,
8.7375,0.0125,0.0331653,0.000181774,0.0415647,
8.7625,0.0125,0.0328058,0.000177677,0.0441175,
8.7875,0.0125,0.0324545,0.000173637,0.0466591,
8.8125,0.0125,0.0321112,0.000169654,0.0491887,
8.8375,0.0125,0.0317758,0.000165728,0.0517056,
8.8625,0.0125,0.0314482,0.000161859,0.054209,
8.8875,0.0125,0.0311283,0.000158048,0.0566982,
8.9125,0.0125,0.030816,0.000154293,0.0591725,
8.9375,0.0125,0.0305111,0.000150595,0.0616313,
8.9625,0.0125,0.0302135,0.000146954,0.0640739,
8.9875,0.0125,0.0299232,0.00014337,0.0664999,
9.0125,0.0125,0.02964,0.000139842,0.0689085,
9.0375,0.0125,0.0293638,0.00013637,0.0712994,
9.0625,0.0125,0.0290945,0.000132955,0.0736719,
9.0875,0.0125,0.0288319,0.000129595,0.0760257,
9.1125,0.0125,0.028576,0.00012629,0.0783603,
9.1375,0.0125,0.0283267,0.000123041,0.0806753,
9.1625,0.0125,0.0280838,0.000119847,0.0829703,
9.1875,0.0125,0.0278473,0.000116707,0.0852449,
9.2125,0.0125,0.0276169,0.000113621,0.0874987,
9.2375,0.0125,0.0273927,0.000110589,0.0897316,
9.2625,0.0125,0.0271745,0.00010761,0.0919431,
9.2875,0.0125,0.0269622,0.000104685,0.0941329,
9.3125,0.0125,0.0267557,0.000101812,0.0963009,
9.3375,0.0125,0.0265549,9.8991e-05,0.0984467,
9.3625,0.0125,0.0263597,9.62219e-05,0.10057,
9.3875,0.0125,0.02617,9.35039e-05,0.102671,
9.4125,0.0125,0.0259857,9.08367e-05,0.104749,
9.4375,0.0125,0.0258066,8.82198e-05,0.106804,
9.4625,0.0125,0.0256327,8.56526e-05,0.108837,
9.4875,0.0125,0.0254639,8.31348e-05,0.110845,
9.5125,0.0125,0.0253001,8.06657e-05,0.112831,
9.5375,0.0125,0.0251412,7.82449e-05,0.114793,
9.5625,0.0125,0.0249871,7.58718e-05,0.116731,
9.5875,0.0125,0.0248377,7.35459e-05,0.118646,
9.6125,0.0125,0.0246929,7.12667e-05,0.120537,
9.6375,0.0125,0.0245526,6.90337e-05,0.122404,
9.6625,0.0125,0.0244167,6.68463e-05,0.124247,
9.6875,0.0125,0.0242852,6.47039e-05,0.126066,
9.7125,0.0125,0.0241578,6.26061e-05,0.127862,
9.7375,0.0125,0.0240347,6.05522e-05,0.129633,
9.7625,0.0125,0.0239156,5.85417e-05,0.13138,
9.7875,0.0125,0.0238005,5.65742e-05,0.133103,
9.8125,0.0125,0.0236893,5.46489e-05,0.134802,
9.8375,0.0125,0.0235818,5.27654e-05,0.136477,
9.8625,0.0125,0.0234781,5.09231e-05,0.138128,
9.8875,0.0125,0.0233781,4.91215e-05,0.139756,
9.9125,0.0125,0.0232816,4.736e-05,0.141359,
9.9375,0.0125,0.0231886,4.5638e-05,0.142938,
9.9625,0.0125,0.023099,4.3955e-05,0.144493,
9.9875,0.0125,0.0230128,4.23106e-05,0.146025,
10.0125,0.0125,0.0229298,4.0704e-05,0.147532,
10.0375,0.0125,0.0228499,3.91348e-05,0.149016,
10.0625,0.0125,0.0227732,3.76024e-05,0.150477,
10.0875,0.0125,0.0226995,3.61064e-05,0.151914,
10.1125,0.0125,0.0226287,3.46461e-05,0.153327,
10.1375,0.0125,0.0225608,3.3221e-05,0.154717,
10.1625,0.0125,0.0224958,3.18306e-05,0.156083,
10.1875,0.0125,0.0224335,3.04745e-05,0.157427,
10.2125,0.0125,0.0223739,2.91519e-05,0.158747,
10.2375,0.0125,0.0223168,2.78625e-05,0.160044,
10.2625,0.0125,0.0222624,2.66057e-05,0.161318,
10.2875,0.0125,0.0222104,2.53811e-05,0.16257,
10.3125,0.0125,0.0221608,2.4188e-05,0.163798,
10.3375,0.0125,0.0221136,2.3026e-05,0.165004,
10.3625,0.0125,0.0220687,2.18946e-05,0.166188,
10.3875,0.0125,0.022026,2.07934e-05,0.167349,
10.4125,0.0125,0.0219855,1.97217e-05,0.168488,
10.4375,0.0125,0.0219471,1.86792e-05,0.169605,
10.4625,0.0125,0.0219107,1.76653e-05,0.1707,
10.4875,0.0125,0.0218764,1.66795e-05,0.171773,
10.5125,0.0125,0.021844,1.57215e-05,0.172825,
10.5375,0.0125,0.0218135,1.47906e-05,0.173855,
10.5625,0.0125,0.0217848,1.38866e-05,0.174863,
10.5875,0.0125,0.0217579,1.30088e-05,0.17585,
10.6125,0.0125,0.0217327,1.21568e-05,0.176816,
10.6375,0.0125,0.0217093,1.13302e-05,0.177761,
10.6625,0.0125,0.0216874,1.05286e-05,0.178685,
10.6875,0.0125,0.0216671,9.75139e-06,0.179588,
10.7125,0.0125,0.0216484,8.99826e-06,0.180471,
10.7375,0.0125,0.0216311,8.26873e-06,0.181334,
10.7625,0.0125,0.0216153,7.56237e-06,0.182176,
10.7875,0.0125,0.0216008,6.87876e-06,0.182998,
